transaction_id,merchant_id,timestamp,amount,merchant_category,merchant_size,payment_method,status,failure_reason
T00007906,M00021,2025-11-04 22:32:24,2407.8,E-commerce,Small,UPI,Success,
T00007907,M00090,2025-12-25 02:12:16,8939.08,Healthcare,Medium,Debit Card,Success,
T00007908,M00063,2025-08-19 16:40:59,6195.95,Healthcare,Small,Credit Card,Success,
T00007909,M00002,2025-01-06 05:18:50,603.6,Retail,Small,UPI,Success,
T00007910,M00095,2025-11-19 21:54:40,422.02,E-commerce,Small,Credit Card,Success,
T00007911,M00062,2025-01-16 10:33:58,5106.04,Retail,Medium,Credit Card,Success,
T00007912,M00011,2025-11-19 17:53:34,9063.4,Education,Small,UPI,Success,
T00007913,M00097,2025-11-18 13:48:37,10249.25,Professional Services,Small,Credit Card,Success,
T00007914,M00033,2025-03-17 10:07:28,1400.66,E-commerce,Small,UPI,Success,
T00007915,M00092,2025-07-05 07:57:26,5392.83,Healthcare,Medium,Debit Card,Success,
T00007916,M00050,2025-03-31 22:39:43,7540.16,SaaS,Small,Wallet,Success,
T00007917,M00053,2025-01-20 09:07:21,4179.8,Education,Small,Net Banking,Success,
T00007918,M00011,2025-05-24 23:30:20,6463.63,Education,Small,UPI,Success,
T00007919,M00029,2025-07-29 05:27:05,3618.18,Retail,Small,Debit Card,Success,
T00007920,M00100,2025-06-30 01:48:51,627.46,E-commerce,Small,UPI,Success,
T00007921,M00080,2025-08-18 20:46:46,873.48,Media,Small,Credit Card,Success,
T00007922,M00024,2025-06-13 01:29:27,1292.01,Gaming,Small,Credit Card,Failed,Payment Timeout
T00007923,M00050,2025-02-25 18:08:01,6869.62,SaaS,Small,Wallet,Success,
T00007924,M00015,2025-04-20 02:59:05,2451.63,E-commerce,Medium,UPI,Success,
T00007925,M00041,2025-12-25 15:21:13,3904.95,E-commerce,Small,Wallet,Success,
T00007926,M00008,2025-07-04 02:00:55,9904.24,Travel,Small,Credit Card,Failed,Bank Decline
T00007927,M00062,2025-06-01 19:39:36,3859.31,Retail,Medium,Credit Card,Success,
T00007928,M00041,2025-05-18 11:24:45,6515.99,E-commerce,Small,Wallet,Success,
T00007929,M00073,2025-08-11 07:33:16,3360.23,SaaS,Small,Net Banking,Success,
T00007930,M00076,2025-06-14 12:47:25,9957.4,Education,Small,Net Banking,Success,
T00007931,M00065,2025-11-17 20:23:28,1283.02,E-commerce,Large,Debit Card,Success,
T00007932,M00023,2025-02-13 05:36:58,7757.51,Healthcare,Small,Net Banking,Success,
T00007933,M00039,2025-12-03 20:15:25,2756.33,Gaming,Small,UPI,Success,
T00007934,M00044,2025-09-07 16:23:38,9940.33,Professional Services,Small,Net Banking,Failed,Payment Timeout
T00007935,M00040,2025-04-11 13:49:26,12226.39,Professional Services,Small,Net Banking,Success,
T00007936,M00054,2025-02-23 06:57:14,1107.31,Media,Small,Credit Card,Success,
T00007937,M00057,2025-10-05 20:09:43,12083.51,Healthcare,Medium,Credit Card,Success,
T00007938,M00090,2025-04-22 17:36:32,10780.83,Healthcare,Medium,Debit Card,Success,
T00007939,M00051,2025-10-18 19:56:06,4050.84,Retail,Medium,UPI,Success,
T00007940,M00036,2025-12-14 11:45:52,1013.07,Food Delivery,Medium,UPI,Success,
T00007941,M00011,2025-05-21 14:11:55,5101.45,Education,Small,UPI,Success,
T00007942,M00055,2025-01-13 06:57:46,13725.95,SaaS,Medium,Net Banking,Success,
T00007943,M00038,2025-09-26 23:00:05,3403.94,Education,Small,Debit Card,Success,
T00007944,M00079,2025-08-31 05:04:43,287.06,Food Delivery,Large,Credit Card,Failed,Network Error
T00007945,M00012,2025-12-08 18:11:23,9615.36,SaaS,Medium,Net Banking,Success,
T00007946,M00007,2025-05-13 02:42:56,3103.21,Gaming,Small,Net Banking,Success,
T00007947,M00023,2025-08-02 18:50:10,94.18,Healthcare,Small,Net Banking,Success,
T00007948,M00070,2025-07-12 00:16:29,1567.39,Food Delivery,Large,Debit Card,Success,
T00007949,M00058,2025-08-08 06:45:03,1536.6,Food Delivery,Small,UPI,Success,
T00007950,M00062,2025-12-09 14:44:41,5249.92,Retail,Medium,Credit Card,Success,
T00007951,M00069,2025-08-06 14:57:05,6937.02,Education,Small,Credit Card,Success,
T00007952,M00078,2025-01-31 04:51:48,16389.65,SaaS,Medium,Net Banking,Success,
T00007953,M00034,2025-03-07 07:54:28,1592.07,Gaming,Medium,Debit Card,Success,
T00007954,M00056,2025-11-06 04:28:29,6260.6,E-commerce,Large,Credit Card,Success,
T00007955,M00034,2025-11-16 23:26:30,1244.76,Gaming,Medium,Debit Card,Success,
T00007956,M00070,2025-01-05 04:28:45,1303.42,Food Delivery,Large,Debit Card,Success,
T00007957,M00018,2025-12-06 11:38:08,7264.7,Professional Services,Small,Net Banking,Success,
T00007958,M00038,2025-05-27 23:52:43,4365.6,Education,Small,Debit Card,Success,
T00007959,M00029,2025-02-23 03:12:45,2715.26,Retail,Small,Debit Card,Success,
T00007960,M00032,2025-07-01 14:26:44,3176.47,Retail,Medium,Credit Card,Success,
T00007961,M00082,2025-07-20 06:50:14,3690.11,Education,Large,Debit Card,Success,
T00007962,M00002,2025-01-05 16:40:03,1096.28,Retail,Small,UPI,Failed,Insufficient Funds
T00007963,M00059,2025-08-20 07:34:54,662.14,Retail,Medium,UPI,Success,
T00007964,M00020,2025-12-10 22:43:45,11029.68,Healthcare,Small,Net Banking,Success,
T00007965,M00093,2025-10-16 03:10:54,8317.99,SaaS,Small,Net Banking,Success,
T00007966,M00062,2025-04-19 04:03:39,3977.79,Retail,Medium,Credit Card,Success,
T00007967,M00098,2025-10-31 00:16:10,11323.42,SaaS,Medium,Credit Card,Success,
T00007968,M00087,2025-08-14 20:26:55,1826.85,Media,Small,Wallet,Success,
T00007969,M00049,2025-07-05 05:32:53,1114.97,Retail,Medium,Wallet,Success,
T00007970,M00004,2025-04-29 08:14:24,1985.97,Education,Medium,UPI,Success,
T00007971,M00059,2025-09-09 11:32:30,550.81,Retail,Medium,UPI,Success,
T00007972,M00099,2025-06-26 22:35:58,2684.01,Retail,Small,Wallet,Success,
T00007973,M00045,2025-12-19 01:27:54,1956.12,Media,Small,Wallet,Success,
T00007974,M00025,2025-06-03 20:39:31,1082.07,Food Delivery,Small,UPI,Success,
T00007975,M00081,2025-02-01 23:35:54,293.14,Media,Small,UPI,Success,
T00007976,M00094,2025-11-29 11:47:41,10637.36,SaaS,Small,UPI,Success,
T00007977,M00076,2025-06-11 10:01:29,7578.2,Education,Small,Net Banking,Success,
T00007978,M00086,2025-09-21 20:48:28,1479.62,Food Delivery,Large,UPI,Success,
T00007979,M00003,2025-10-21 05:16:52,4304.49,Education,Small,Credit Card,Success,
T00007980,M00058,2025-10-31 18:09:09,1935.06,Food Delivery,Small,UPI,Success,
T00007981,M00037,2025-09-13 23:27:29,6261.57,Education,Medium,UPI,Success,
T00007982,M00041,2025-11-14 02:06:42,6425.5,E-commerce,Small,Wallet,Success,
T00007983,M00098,2025-08-25 11:37:38,4289.12,SaaS,Medium,Credit Card,Success,
T00007984,M00065,2025-07-04 14:50:36,1047.65,E-commerce,Large,Debit Card,Success,
T00007985,M00007,2025-03-06 19:58:01,2577.84,Gaming,Small,Net Banking,Success,
T00007986,M00057,2025-04-30 15:22:40,9195.08,Healthcare,Medium,Credit Card,Success,
T00007987,M00037,2025-09-28 21:12:40,3238.98,Education,Medium,UPI,Success,
T00007988,M00093,2025-01-08 22:27:26,8235.84,SaaS,Small,Net Banking,Success,
T00007989,M00015,2025-04-02 17:25:50,1490.48,E-commerce,Medium,UPI,Success,
T00007990,M00001,2025-05-12 01:21:49,526.22,Food Delivery,Small,UPI,Success,
T00007991,M00088,2025-03-30 12:07:20,621.08,Food Delivery,Small,UPI,Success,
T00007992,M00021,2025-08-18 23:08:45,1846.63,E-commerce,Small,UPI,Success,
T00007993,M00076,2025-03-24 01:13:00,10280.54,Education,Small,Net Banking,Success,
T00007994,M00058,2025-03-23 22:34:21,1485.05,Food Delivery,Small,UPI,Success,
T00007995,M00018,2025-06-07 02:41:36,3855.89,Professional Services,Small,Net Banking,Success,
T00007996,M00054,2025-08-01 19:40:15,1074.42,Media,Small,Credit Card,Success,
T00007997,M00037,2025-03-13 02:01:22,7017.2,Education,Medium,UPI,Success,
T00007998,M00039,2025-07-04 14:48:54,1356.64,Gaming,Small,UPI,Success,
T00007999,M00062,2025-09-07 11:21:03,4149.43,Retail,Medium,Credit Card,Success,
T00008000,M00003,2025-07-18 19:15:38,4646.61,Education,Small,Credit Card,Success,
T00008001,M00045,2025-09-09 06:52:31,1881.16,Media,Small,Wallet,Success,
T00008002,M00067,2025-05-08 23:04:22,511.03,Food Delivery,Medium,Credit Card,Success,
T00008003,M00060,2025-11-10 22:15:27,671.43,Food Delivery,Medium,Debit Card,Success,
T00008004,M00048,2025-08-11 09:24:07,558.95,Food Delivery,Medium,Credit Card,Success,
T00008005,M00048,2025-04-29 07:49:21,699.51,Food Delivery,Medium,Credit Card,Success,
T00008006,M00054,2025-08-28 23:24:25,818.25,Media,Small,Credit Card,Success,
T00008007,M00005,2025-07-15 14:57:51,26011.76,Travel,Small,Net Banking,Success,
T00008008,M00072,2025-11-24 17:06:31,98.48,Media,Small,Credit Card,Success,
T00008009,M00024,2025-09-05 15:36:45,796.14,Gaming,Small,Credit Card,Success,
T00008010,M00005,2025-04-28 13:12:46,26605.27,Travel,Small,Net Banking,Success,
T00008011,M00016,2025-02-23 23:33:49,1237.44,Retail,Medium,Debit Card,Success,
T00008012,M00074,2025-09-09 14:58:28,628.31,Gaming,Medium,Credit Card,Success,
T00008013,M00053,2025-06-14 02:48:01,4424.86,Education,Small,Net Banking,Success,
T00008014,M00099,2025-06-05 21:59:49,2088.69,Retail,Small,Wallet,Success,
T00008015,M00047,2025-06-21 23:01:35,2169.38,Healthcare,Medium,UPI,Success,
T00008016,M00032,2025-01-24 18:21:11,2814.03,Retail,Medium,Credit Card,Success,
T00008017,M00005,2025-06-06 04:57:14,25988.0,Travel,Small,Net Banking,Failed,Insufficient Funds
T00008018,M00044,2025-07-04 07:16:51,9230.67,Professional Services,Small,Net Banking,Success,
T00008019,M00032,2025-11-11 09:52:28,2228.53,Retail,Medium,Credit Card,Success,
T00008020,M00074,2025-11-22 22:53:36,963.65,Gaming,Medium,Credit Card,Success,
T00008021,M00092,2025-09-19 07:55:08,6846.19,Healthcare,Medium,Debit Card,Failed,Authentication Failure
T00008022,M00032,2025-02-16 14:27:45,2621.67,Retail,Medium,Credit Card,Success,
T00008023,M00029,2025-06-12 14:22:34,3161.05,Retail,Small,Debit Card,Success,
T00008024,M00070,2025-10-28 01:17:37,289.62,Food Delivery,Large,Debit Card,Success,
T00008025,M00065,2025-06-30 01:32:11,2135.75,E-commerce,Large,Debit Card,Success,
T00008026,M00049,2025-07-27 08:14:51,1827.0,Retail,Medium,Wallet,Success,
T00008027,M00096,2025-11-19 12:26:03,1562.92,Gaming,Small,UPI,Success,
T00008028,M00058,2025-04-24 09:02:51,1710.16,Food Delivery,Small,UPI,Success,
T00008029,M00077,2025-03-22 02:21:35,7026.84,Professional Services,Medium,Credit Card,Success,
T00008030,M00037,2025-09-16 05:01:24,4388.02,Education,Medium,UPI,Success,
T00008031,M00035,2025-12-10 10:03:18,2752.01,Retail,Small,UPI,Failed,Network Error
T00008032,M00094,2025-09-24 20:07:23,14761.37,SaaS,Small,UPI,Failed,Payment Timeout
T00008033,M00032,2025-09-26 20:58:25,3312.77,Retail,Medium,Credit Card,Success,
T00008034,M00036,2025-08-26 02:13:59,885.58,Food Delivery,Medium,UPI,Failed,Authentication Failure
T00008035,M00082,2025-01-11 09:38:43,9089.48,Education,Large,Debit Card,Success,
T00008036,M00015,2025-05-13 00:49:48,2182.75,E-commerce,Medium,UPI,Success,
T00008037,M00028,2025-06-20 13:32:24,2599.11,E-commerce,Small,UPI,Failed,Payment Timeout
T00008038,M00052,2025-03-05 01:44:03,31276.35,Travel,Medium,Credit Card,Failed,Network Error
T00008039,M00064,2025-04-01 02:23:56,5217.0,Professional Services,Large,Net Banking,Success,
T00008040,M00064,2025-09-13 19:25:33,6765.2,Professional Services,Large,Net Banking,Success,
T00008041,M00030,2025-11-12 05:48:26,2992.97,E-commerce,Small,UPI,Success,
T00008042,M00089,2025-09-21 10:09:47,8162.35,Education,Small,UPI,Success,
T00008043,M00046,2025-01-30 06:15:48,8786.85,Professional Services,Small,Net Banking,Success,
T00008044,M00007,2025-07-14 22:57:35,3191.75,Gaming,Small,Net Banking,Success,
T00008045,M00029,2025-01-03 04:00:46,3197.9,Retail,Small,Debit Card,Success,
T00008046,M00018,2025-09-15 14:37:29,9616.34,Professional Services,Small,Net Banking,Success,
T00008047,M00092,2025-02-14 05:36:15,3352.66,Healthcare,Medium,Debit Card,Success,
T00008048,M00047,2025-10-21 10:45:04,2279.48,Healthcare,Medium,UPI,Success,
T00008049,M00041,2025-12-24 17:38:01,5694.59,E-commerce,Small,Wallet,Success,
T00008050,M00070,2025-12-09 17:21:00,1241.46,Food Delivery,Large,Debit Card,Success,
T00008051,M00078,2025-12-24 16:25:02,12715.5,SaaS,Medium,Net Banking,Success,
T00008052,M00023,2025-07-18 10:53:09,6029.83,Healthcare,Small,Net Banking,Success,
T00008053,M00001,2025-01-01 13:43:35,420.2,Food Delivery,Small,UPI,Success,
T00008054,M00063,2025-07-04 20:12:45,6529.13,Healthcare,Small,Credit Card,Success,
T00008055,M00016,2025-08-21 15:48:10,1326.39,Retail,Medium,Debit Card,Success,
T00008056,M00090,2025-06-23 07:30:20,8869.18,Healthcare,Medium,Debit Card,Success,
T00008057,M00050,2025-03-21 01:34:09,16965.05,SaaS,Small,Wallet,Success,
T00008058,M00007,2025-09-06 19:01:43,3199.65,Gaming,Small,Net Banking,Success,
T00008059,M00026,2025-11-30 14:29:13,2037.08,Retail,Medium,Credit Card,Success,
T00008060,M00096,2025-03-06 07:32:41,1825.78,Gaming,Small,UPI,Success,
T00008061,M00077,2025-06-11 00:31:48,4477.57,Professional Services,Medium,Credit Card,Success,
T00008062,M00052,2025-11-20 11:24:37,21345.5,Travel,Medium,Credit Card,Success,
T00008063,M00057,2025-07-24 12:03:23,6558.76,Healthcare,Medium,Credit Card,Success,
T00008064,M00053,2025-01-08 11:20:05,6942.45,Education,Small,Net Banking,Success,
T00008065,M00072,2025-07-20 12:38:20,526.8,Media,Small,Credit Card,Success,
T00008066,M00034,2025-08-08 09:41:12,1482.7,Gaming,Medium,Debit Card,Success,
T00008067,M00015,2025-09-09 05:02:25,1694.62,E-commerce,Medium,UPI,Success,
T00008068,M00013,2025-07-29 15:38:40,2548.63,E-commerce,Small,Debit Card,Success,
T00008069,M00083,2025-12-30 22:01:29,1380.72,Retail,Small,Debit Card,Success,
T00008070,M00035,2025-12-14 07:54:40,1757.79,Retail,Small,UPI,Success,
T00008071,M00048,2025-02-12 18:56:23,880.58,Food Delivery,Medium,Credit Card,Success,
T00008072,M00050,2025-01-07 00:59:32,15576.77,SaaS,Small,Wallet,Success,
T00008073,M00031,2025-07-25 23:32:06,1776.8,Media,Small,Net Banking,Success,
T00008074,M00029,2025-06-27 04:55:34,4270.88,Retail,Small,Debit Card,Success,
T00008075,M00041,2025-10-22 03:34:21,5898.22,E-commerce,Small,Wallet,Success,
T00008076,M00041,2025-09-19 04:19:13,410.16,E-commerce,Small,Wallet,Success,
T00008077,M00046,2025-04-13 17:54:07,13274.22,Professional Services,Small,Net Banking,Success,
T00008078,M00064,2025-05-29 03:41:58,9441.59,Professional Services,Large,Net Banking,Success,
T00008079,M00038,2025-03-13 09:53:23,2668.48,Education,Small,Debit Card,Success,
T00008080,M00093,2025-11-15 23:15:34,5592.96,SaaS,Small,Net Banking,Success,
T00008081,M00066,2025-12-16 12:31:02,1793.77,Education,Large,Net Banking,Success,
T00008082,M00096,2025-04-25 15:47:25,1716.9,Gaming,Small,UPI,Success,
T00008083,M00092,2025-12-28 08:23:20,3800.9,Healthcare,Medium,Debit Card,Success,
T00008084,M00090,2025-05-26 05:19:36,7316.85,Healthcare,Medium,Debit Card,Success,
T00008085,M00011,2025-08-20 17:22:28,8348.65,Education,Small,UPI,Success,
T00008086,M00006,2025-03-28 12:54:57,3379.37,Retail,Small,UPI,Success,
T00008087,M00069,2025-04-07 13:31:48,9116.5,Education,Small,Credit Card,Success,
T00008088,M00056,2025-06-25 06:52:45,5031.2,E-commerce,Large,Credit Card,Success,
T00008089,M00083,2025-11-14 01:02:56,1720.72,Retail,Small,Debit Card,Success,
T00008090,M00048,2025-09-10 01:21:11,723.57,Food Delivery,Medium,Credit Card,Success,
T00008091,M00024,2025-01-01 07:10:08,1097.15,Gaming,Small,Credit Card,Success,
T00008092,M00097,2025-05-04 14:15:32,9967.83,Professional Services,Small,Credit Card,Success,
T00008093,M00052,2025-10-25 00:57:58,29619.24,Travel,Medium,Credit Card,Success,
T00008094,M00050,2025-03-28 08:02:27,10045.32,SaaS,Small,Wallet,Success,
T00008095,M00068,2025-06-15 00:29:17,1457.42,Retail,Medium,Debit Card,Success,
T00008096,M00031,2025-11-13 13:46:20,2573.93,Media,Small,Net Banking,Success,
T00008097,M00005,2025-05-23 14:42:28,26279.49,Travel,Small,Net Banking,Success,
T00008098,M00009,2025-04-05 09:35:28,616.89,Gaming,Small,Credit Card,Success,
T00008099,M00026,2025-11-18 04:50:32,1451.96,Retail,Medium,Credit Card,Success,
T00008100,M00064,2025-08-01 08:23:58,3533.07,Professional Services,Large,Net Banking,Success,
T00008101,M00003,2025-05-17 19:28:13,5281.43,Education,Small,Credit Card,Failed,Bank Decline
T00008102,M00085,2025-07-21 01:58:23,299.02,Gaming,Medium,Wallet,Success,
T00008103,M00086,2025-10-04 15:07:08,971.9,Food Delivery,Large,UPI,Success,
T00008104,M00057,2025-02-19 09:20:21,10856.74,Healthcare,Medium,Credit Card,Success,
T00008105,M00050,2025-01-15 22:17:24,7205.2,SaaS,Small,Wallet,Success,
T00008106,M00086,2025-08-31 16:45:51,1546.86,Food Delivery,Large,UPI,Failed,Authentication Failure
T00008107,M00095,2025-04-21 04:18:40,499.18,E-commerce,Small,Credit Card,Success,
T00008108,M00068,2025-08-09 04:20:05,1365.06,Retail,Medium,Debit Card,Success,
T00008109,M00014,2025-12-20 22:35:37,4966.88,E-commerce,Large,Credit Card,Success,
T00008110,M00060,2025-10-18 16:28:35,383.31,Food Delivery,Medium,Debit Card,Success,
T00008111,M00015,2025-04-10 15:25:37,2534.72,E-commerce,Medium,UPI,Success,
T00008112,M00076,2025-06-09 12:16:17,10256.97,Education,Small,Net Banking,Success,
T00008113,M00056,2025-02-20 00:36:15,6457.3,E-commerce,Large,Credit Card,Success,
T00008114,M00032,2025-06-26 04:50:10,2723.9,Retail,Medium,Credit Card,Failed,Payment Timeout
T00008115,M00073,2025-08-15 13:44:46,3321.02,SaaS,Small,Net Banking,Success,
T00008116,M00071,2025-08-26 00:09:17,2915.35,Retail,Small,Debit Card,Failed,Payment Timeout
T00008117,M00007,2025-09-13 06:31:11,3467.67,Gaming,Small,Net Banking,Success,
T00008118,M00033,2025-11-04 05:49:27,2577.0,E-commerce,Small,UPI,Success,
T00008119,M00055,2025-08-01 21:14:11,13168.56,SaaS,Medium,Net Banking,Success,
T00008120,M00075,2025-07-05 10:14:33,742.95,E-commerce,Small,Wallet,Success,
T00008121,M00059,2025-06-05 06:34:00,558.58,Retail,Medium,UPI,Success,
T00008122,M00022,2025-08-26 06:08:27,366.81,Food Delivery,Small,Wallet,Success,
T00008123,M00084,2025-12-22 21:08:11,421.96,Food Delivery,Small,Net Banking,Success,
T00008124,M00036,2025-04-09 22:58:22,820.25,Food Delivery,Medium,UPI,Success,
T00008125,M00005,2025-01-19 23:22:06,10169.25,Travel,Small,Net Banking,Success,
T00008126,M00015,2025-08-25 03:03:06,2022.76,E-commerce,Medium,UPI,Success,
T00008127,M00083,2025-02-07 03:28:55,1273.62,Retail,Small,Debit Card,Success,
T00008128,M00098,2025-10-24 21:03:29,16141.16,SaaS,Medium,Credit Card,Success,
T00008129,M00094,2025-03-02 02:26:53,15179.28,SaaS,Small,UPI,Success,
T00008130,M00023,2025-12-15 06:49:36,7085.35,Healthcare,Small,Net Banking,Success,
T00008131,M00073,2025-04-26 12:48:56,7112.99,SaaS,Small,Net Banking,Success,
T00008132,M00032,2025-12-28 03:43:38,3348.29,Retail,Medium,Credit Card,Success,
T00008133,M00094,2025-11-23 06:04:25,7344.83,SaaS,Small,UPI,Success,
T00008134,M00065,2025-11-04 17:47:28,1007.09,E-commerce,Large,Debit Card,Success,
T00008135,M00093,2025-09-11 05:40:12,4884.05,SaaS,Small,Net Banking,Success,
T00008136,M00055,2025-10-11 22:14:42,6580.92,SaaS,Medium,Net Banking,Failed,Insufficient Funds
T00008137,M00029,2025-03-26 13:21:51,4032.2,Retail,Small,Debit Card,Success,
T00008138,M00042,2025-08-12 06:33:58,10401.89,Healthcare,Small,Debit Card,Success,
T00008139,M00015,2025-03-01 03:35:32,3259.3,E-commerce,Medium,UPI,Success,
T00008140,M00088,2025-01-13 21:11:08,452.44,Food Delivery,Small,UPI,Success,
T00008141,M00018,2025-07-29 18:31:38,6095.67,Professional Services,Small,Net Banking,Success,
T00008142,M00042,2025-04-26 09:23:02,10937.06,Healthcare,Small,Debit Card,Success,
T00008143,M00079,2025-11-02 05:09:32,180.96,Food Delivery,Large,Credit Card,Success,
T00008144,M00005,2025-01-05 09:51:01,15048.4,Travel,Small,Net Banking,Success,
T00008145,M00027,2025-10-03 12:16:57,1497.59,E-commerce,Large,Credit Card,Success,
T00008146,M00074,2025-05-11 19:31:00,972.98,Gaming,Medium,Credit Card,Success,
T00008147,M00077,2025-01-13 00:45:24,5254.2,Professional Services,Medium,Credit Card,Success,
T00008148,M00047,2025-08-25 08:51:14,1429.82,Healthcare,Medium,UPI,Success,
T00008149,M00014,2025-02-09 17:33:02,3246.88,E-commerce,Large,Credit Card,Success,
T00008150,M00073,2025-06-05 14:35:48,3323.25,SaaS,Small,Net Banking,Success,
T00008151,M00090,2025-08-09 17:43:56,14127.82,Healthcare,Medium,Debit Card,Success,
T00008152,M00056,2025-11-14 01:54:23,3909.12,E-commerce,Large,Credit Card,Success,
T00008153,M00099,2025-11-29 22:40:32,3168.98,Retail,Small,Wallet,Success,
T00008154,M00012,2025-02-03 01:53:20,13609.18,SaaS,Medium,Net Banking,Success,
T00008155,M00077,2025-05-22 13:20:34,7774.5,Professional Services,Medium,Credit Card,Success,
T00008156,M00064,2025-06-08 15:24:49,13314.65,Professional Services,Large,Net Banking,Success,
T00008157,M00078,2025-12-30 16:19:17,8041.55,SaaS,Medium,Net Banking,Failed,Bank Decline
T00008158,M00034,2025-10-22 06:14:07,1414.59,Gaming,Medium,Debit Card,Success,
T00008159,M00095,2025-12-22 11:41:53,528.76,E-commerce,Small,Credit Card,Success,
T00008160,M00029,2025-11-25 19:07:08,953.62,Retail,Small,Debit Card,Success,
T00008161,M00051,2025-04-07 06:40:39,4090.54,Retail,Medium,UPI,Success,
T00008162,M00071,2025-10-04 01:20:03,1985.69,Retail,Small,Debit Card,Success,
T00008163,M00039,2025-03-29 14:10:10,2815.37,Gaming,Small,UPI,Success,
T00008164,M00085,2025-08-29 06:26:54,373.22,Gaming,Medium,Wallet,Success,
T00008165,M00096,2025-06-07 04:06:59,1841.95,Gaming,Small,UPI,Success,
T00008166,M00093,2025-03-18 07:02:24,7480.74,SaaS,Small,Net Banking,Success,
T00008167,M00093,2025-01-29 10:58:07,1439.09,SaaS,Small,Net Banking,Success,
T00008168,M00069,2025-06-12 17:46:13,6731.43,Education,Small,Credit Card,Success,
T00008169,M00098,2025-08-12 12:58:08,12028.94,SaaS,Medium,Credit Card,Success,
T00008170,M00092,2025-09-27 21:57:38,3581.22,Healthcare,Medium,Debit Card,Success,
T00008171,M00036,2025-08-30 13:35:17,847.75,Food Delivery,Medium,UPI,Success,
T00008172,M00049,2025-08-18 10:31:38,871.57,Retail,Medium,Wallet,Success,
T00008173,M00001,2025-07-08 01:48:35,425.62,Food Delivery,Small,UPI,Success,
T00008174,M00089,2025-10-12 04:31:11,10135.89,Education,Small,UPI,Success,
T00008175,M00021,2025-04-25 03:33:46,3101.81,E-commerce,Small,UPI,Success,
T00008176,M00071,2025-04-22 07:24:34,2088.86,Retail,Small,Debit Card,Success,
T00008177,M00038,2025-01-01 00:47:46,3423.46,Education,Small,Debit Card,Success,
T00008178,M00027,2025-10-19 04:34:18,1045.7,E-commerce,Large,Credit Card,Failed,Authentication Failure
T00008179,M00086,2025-12-03 07:43:04,1296.82,Food Delivery,Large,UPI,Failed,Insufficient Funds
T00008180,M00073,2025-09-26 16:18:22,4582.23,SaaS,Small,Net Banking,Success,
T00008181,M00093,2025-06-10 14:27:41,5487.28,SaaS,Small,Net Banking,Success,
T00008182,M00082,2025-11-02 10:02:11,9500.03,Education,Large,Debit Card,Success,
T00008183,M00035,2025-01-14 05:59:03,2777.64,Retail,Small,UPI,Success,
T00008184,M00098,2025-05-19 18:05:25,11096.37,SaaS,Medium,Credit Card,Success,
T00008185,M00077,2025-09-27 22:34:57,7873.85,Professional Services,Medium,Credit Card,Success,
T00008186,M00006,2025-08-19 07:59:41,4787.07,Retail,Small,UPI,Success,
T00008187,M00062,2025-04-15 01:47:49,3754.29,Retail,Medium,Credit Card,Success,
T00008188,M00070,2025-08-23 23:10:53,1313.86,Food Delivery,Large,Debit Card,Success,
T00008189,M00048,2025-08-05 20:08:48,834.1,Food Delivery,Medium,Credit Card,Success,
T00008190,M00038,2025-07-31 12:07:26,2109.77,Education,Small,Debit Card,Success,
T00008191,M00038,2025-10-11 02:01:28,3178.28,Education,Small,Debit Card,Success,
T00008192,M00026,2025-06-25 11:56:10,1518.42,Retail,Medium,Credit Card,Success,
T00008193,M00100,2025-10-06 23:09:52,771.01,E-commerce,Small,UPI,Success,
T00008194,M00097,2025-08-22 21:37:54,5205.43,Professional Services,Small,Credit Card,Success,
T00008195,M00090,2025-12-25 00:02:11,6053.46,Healthcare,Medium,Debit Card,Success,
T00008196,M00032,2025-01-02 01:05:56,3353.72,Retail,Medium,Credit Card,Success,
T00008197,M00081,2025-01-05 09:23:50,197.81,Media,Small,UPI,Success,
T00008198,M00023,2025-10-06 09:17:18,4815.37,Healthcare,Small,Net Banking,Success,
T00008199,M00003,2025-12-13 17:23:29,3558.53,Education,Small,Credit Card,Failed,Bank Decline
T00008200,M00089,2025-08-23 15:37:02,10397.49,Education,Small,UPI,Success,
T00008201,M00044,2025-10-04 10:51:36,12460.68,Professional Services,Small,Net Banking,Success,
T00008202,M00024,2025-01-10 08:56:30,775.12,Gaming,Small,Credit Card,Success,
T00008203,M00029,2025-08-17 13:50:09,2543.31,Retail,Small,Debit Card,Success,
T00008204,M00056,2025-10-14 18:31:56,6627.08,E-commerce,Large,Credit Card,Success,
T00008205,M00036,2025-04-03 15:25:22,288.87,Food Delivery,Medium,UPI,Success,
T00008206,M00005,2025-06-05 02:07:13,23730.76,Travel,Small,Net Banking,Success,
T00008207,M00059,2025-04-19 05:41:00,554.72,Retail,Medium,UPI,Success,
T00008208,M00065,2025-06-22 17:59:09,1007.83,E-commerce,Large,Debit Card,Success,
T00008209,M00098,2025-01-05 20:01:11,13681.6,SaaS,Medium,Credit Card,Success,
T00008210,M00043,2025-05-12 05:53:10,6420.63,Professional Services,Small,Wallet,Success,
T00008211,M00078,2025-12-17 00:40:58,8638.79,SaaS,Medium,Net Banking,Success,
T00008212,M00062,2025-03-22 06:05:09,5572.61,Retail,Medium,Credit Card,Success,
T00008213,M00035,2025-10-08 13:01:19,1987.5,Retail,Small,UPI,Success,
T00008214,M00080,2025-01-22 13:14:21,1171.2,Media,Small,Credit Card,Success,
